link,source,title,summary,publishDate,content,language,sentiment,confidence
https://finance.yahoo.com/news/apple-talks-tencent-bytedance-roll-043938327.html,finance.yahoo.com,"Apple in talks with Tencent, ByteDance to roll out AI features in China, sources say",,2024-12-19T04:39:38.000Z,"By Liam Mo and Brenda Goh

BEIJING (Reuters) -Apple (AAPL) is in talks with Tencent and TikTok owner ByteDance about integrating their artificial intelligence models into iPhones sold in China, according to three sources familiar with the matter.

• USD (AAPL) View Quote Details

The U.S. company started the rollout of OpenAI's ChatGPT into its devices this month, part of the Apple Intelligence product that allows its Siri voice assistant to tap the chatbot's expertise including on user queries about photos and documents such as presentations.

ChatGPT is not available in China and the country's regulatory requirements mandate that generative AI services obtain government approval before public release, forcing Apple to seek local partners for its AI features at a time when its market share in the country is declining.

Apple's discussions with Tencent and ByteDance on using their AI models are at a very early stage, said the sources, who declined to be named as the talks are not public.

ByteDance declined to comment, while Apple and Tencent did not respond immediately to requests for comment.

A successful partner for Apple's AI services in China could be a major winner in the country's increasingly crowded AI field where dozens of large language models have been launched by large tech firms as well as startups.

They include ByteDance's Doubao, Tencent's Hunyuan and search engine giant Baidu's Ernie.

Market share in China

Apple and Baidu have reportedly been in talks about using the latter's AI model in China, but The Information this month reported the discussions faced setbacks due to technical issues, including disputes over using iPhone user data to train AI models.

Baidu did not respond immediately to a request for comment.

Baidu's Hong Kong-listed shares fell after the Reuters report, down 4.2% against a 0.6% decline in the Hang Seng index.. Tencent's shares rose 2.3%.

The absence of AI capabilities in the latest iPhones sold in China has become a major setback for Apple, as it faces declining market share in the world's biggest smartphone market due to growing competition from domestic brands including Huawei.

Huawei, which returned to the high-end market in August with a phone using a Chinese-made chip, launched its Mate 70 series last month featuring AI capabilities powered by its proprietary large language model.

Apple briefly fell out of China's top five smartphone vendors in the second quarter before recovering in the third quarter. The U.S. company's smartphone sales in China still slipped 0.3% during the third quarter from a year earlier, while Huawei's sales surged 42%, according to research firm IDC.

(Reporting by Liam Mo in Beijing and Brenda Goh in Shanghai; Editing by Miyoung Kim, Jamie Freed and Emelia Sithole-Matarise)",en,neutral,0.9999773502349854
https://finance.yahoo.com/news/best-worst-holiday-stocks-options-130106562.html,finance.yahoo.com,Best and Worst Holiday Stocks for Options Traders,,2024-12-18T13:01:06.000Z,"It’s the holiday season! We have two consecutive short trading weeks on the way, with Christmas and New Years around the corner. I'm examining the historical data on how stocks tend to perform these weeks. Then I’m going to look at the actual Santa Claus Rally as it was officially defined. Finally, I’ll list some individual stocks to keep an eye on during the most wonderful time of the year.

SPX Returns for Holiday Weeks

The table below summarizes weekly returns for the S&P 500 Index (SPX) over the past 50 years. Certain years, traders don’t get a day off for New Year’s so that’s why there’s less than 50 New Year’s weeks. Buyers seem to stick around on the holidays as these have been bullish weeks for stocks. The SPX averages a 0.55% return during the week of Christmas with 62% of the returns positive. New Year’s has done even better averaging a return of 0.66%. These holiday weeks easily beat the typical weekly return for the SPX of 0.17%.

IotW 1 dec17

What to Expect for a Santa Claus Rally

The general outperformance for stocks at the end of year is often casually referred to as the Santa Claus Rally. According to Investopedia, however, the term was first used in 1972 by Yale Hirsch, the founder of the Stock Trader’s Almanac. He defined the Santa Claus Rally as the first two trading days of the New Year along with the last five trading days of the previous year. So, let’s look at how these specific seven trading days have performed over the past 50 years.

This has indeed been a bullish time. The S&P 500 has averaged a return of more than 1% with positive returns 74% of the time during these seven trading days. The typical 7-day return for the index was 0.26% with 58% of the returns positive.

Iotw 2 Dec17

Individual Stock Performance

This next table lists the S&P 500 stocks which have performed the best during the Santa Claus Rally over the past 10 years (sorted by percent positive then average return). Newmont (NEM) tops the list averaging a return of more than 4% with 90% of the returns positive. I see a few real estate names and healthcare companies, but no sector is dominating the list.

Iotw 3 dec17

Finally, there have been stocks that underperform during this time. This next table shows the worst performing S&P 500 stocks during the Santa Claus Rally timeframe. CME Group (CME) tops this list, finishing positive just one time out of 10 during these seven trading days. Interestingly, some mega-cap stocks show up on this list including Microsoft (MSFT), Nvidia (NVDA), and Apple (AAPL). A decent number of information technology companies have performed poorly showing up in the table below.",en,positive,0.9780064821243286
https://finance.yahoo.com/research/reports/ARGUS_42153_TechnicalAnalysis_1734523425000?yptr=yahoo&ncid=yahooproperties_plusresear_nm5q6ze1cei,finance.yahoo.com,Apple Inc. (AAPL) Stock Forecasts,,2024-12-18T12:03:45.000Z,"Summary

As we enter one of the most-positive times of the year for the stock market, from December 19, 2024, until January 2, 2025, we note that the market has not been kind to average stock as well as many sectors since the latter part of November. Some blame it on tax-loss selling, which is probable. But there are sectors and indices falling from all-time highs, or at least 2024 highs, so there can?t be any tax selling there. NYSE breadth on Tuesday was -1,611 as the streak of weak breadth continues. The 12-day NYSE advances/total issues is down to 39%, one of the weakest readings over the past two years. And, once again, the weakest indices were the NYSE, S&P 400, and S&P 600. We see some interesting Commitment of Traders (COT) data as well as some disturbing da-ta (it just depends on which market). We mentioned previously that the major index combined hedger position was quite bearish -- and when we look at two of its index components, we find that the S&P 500 and the Nasdaq 100 hedgers positions are both bearish as the smart money hedgers are at or near their most-negative futures positions. At the same time, large speculators (hedge funds, momentum junkies) are extremely bullish in their futures positions",en,neutral,0.9999949932098389
https://finance.yahoo.com/news/why-the-dow-is-suddenly-in-a-historic-funk-230823272.html,finance.yahoo.com,Why the Dow is suddenly in a historic funk,,2024-12-17T23:08:23.000Z,"The Dow Jones Industrial Average (^DJI) is on its worst losing streak in nearly 50 years.

The major index has fallen for nine straight trading days, its largest stretch of consecutive declines since 1978. The move lower in the Dow comes as large-cap tech has largely been holding up the S&P 500 (^GSPC) and Nasdaq Composite (^IXIC) throughout December.

The Dow's losses amount to roughly 3%, or more than 1,500 points, in the past nine trading sessions. The index has fallen from a record close of 45,014 on Dec. 4 to 43,499 as of Tuesday's close. In that same time frame, the S&P 500 is down about 0.6%, while the Nasdaq Composite is up almost 2%.

Given the Dow's construction, it's not benefitting from the tech rally. Of the Dow's 30 stocks, just four — Amazon (AMZN), Microsoft (MSFT), Apple (AAPL), and Nvidia (NVDA) — are members of the ""Magnificent Seven"" tech stocks. This means the Dow, unlike the S&P 500 and Nasdaq, hasn't benefitted from massive rallies in Tesla (TSLA), which is up more than 37% in the past 10 days, or Alphabet (GOOGL,GOOG), which has risen 14% in the same time period.

Instead, the Dow has been pulled down, partly due to the recent sell-off in Nvidia stock. The blue-chip index added Nvidia on Nov. 8. Since then, one of the hottest stocks in the market has cooled off, with shares down nearly 12%.

UnitedHealth Group has been the worst performer in the Dow Jones Industrial Average over the past 10 days, with shares down nearly 20%. · Source: Yahoo Finance

""It's really the tech leadership versus everything else, value versus growth,"" WisdomTree global chief investment officer Jeremy Schwartz told Yahoo Finance.

A sell-off in healthcare stocks has also weighed on the Dow. UnitedHealth (UNH) is down about 20% in the past 10 days following the murder of its CEO Brian Thompson on Dec. 4. Other healthcare stocks have also lagged, with Johnson & Johnson (JNJ) and Amgen (AMGN) both down more than 4% in the past 10 trading sessions.

Schwartz said the Dow's decline hasn't been surprising given the run-up in stocks this year, though.

""We are still optimistic for next year. We think stocks versus bonds is still [the place] to be in the markets,"" he said. ""But there was so much strong positioning for this rally and for this seasonal rally that it's not actually a surprise to see this pullback.""

A scooter passes the New York Stock Exchange in New York's Financial District on Tuesday, Dec. 17, 2024. (AP Photo/Peter Morgan) · ASSOCIATED PRESS

Josh Schafer is a reporter for Yahoo Finance. Follow him on X @_joshschafer.

Click here for the latest stock market news and in-depth analysis, including events that move stocks

Read the latest financial and business news from Yahoo Finance",en,neutral,0.638617753982544
https://finance.yahoo.com/news/why-the-magnificent-7-rally-could-be-a-defensive-move-204147162.html,finance.yahoo.com,Why the 'Magnificent 7' rally could be a 'defensive' move,,2024-12-17T20:41:47.000Z,"December’s market action has been all about a rally from several members of the ""Magnificent Seven"" tech stocks.

Tesla (TSLA), Alphabet (GOOGL, GOOG), Amazon (AMZN), and Apple (AAPL) all hit fresh record highs on Monday. Even on a day like Tuesday, where all three major indexes were in the red, the Roundhill Magnificent Seven ETF (MAGS) hit a record high.

While each individual stock has its own potential story working for it — like Tesla CEO Elon Musk's ties with Donald Trump sparking a post-election rally — market strategists believe there is also a broader theme at play: The Magnificent Seven have become a place to hide when the direction of the macro narrative becomes uncertain.

""When you get concerned about other things at work in the market and the economy, the Mag Seven actually have this potential to be a 'defensive,'"" Citi head of US equity strategy Scott Chronert said.

• USD (MAGS) View Quote Details

The large-cap bias among investors has come as markets expect the Federal Reserve to cut interest rates less than previously anticipated over the next year amid signs of sticky inflation and solid economic growth.

As of Tuesday, markets were pricing in two interest rate cuts for 2025, one fewer than markets projected prior to the presidential election on Nov. 5 and a far cry from the four that Federal Reserve officials initially favored in their most recent Summary of Economic Projections release in September.

Charles Schwab senior investment strategist Kevin Gordon told Yahoo Finance that when you consider the market is pricing in fewer interest rate cuts, a Magnificent Seven rally ""isn't a coincidence.""

""If rates are going to stay a little bit more elevated for a little bit longer than the consensus expected, then companies who have a net benefit from higher rates probably do well in that scenario,"" Gordon said while noting that the Magnificent Seven stocks fit that description.

Gordon pointed out that the Magnificent Seven, as well as other large-cap companies, fit the bill for a flight to safety amid rate uncertainty because they have significant cash on their balance sheets and strong quarterly cash flow. As Truist co-chief investment officer Keith Lerner told Yahoo Finance's Seana Smith back in April, this likely protects Big Tech from being exposed to high borrowing costs that could persist if the Fed pauses interest rate cuts.

People shop at the Apple store at Fashion Valley, an upscale shopping mall, on Dec., 13, 2024, in San Diego, Calif. (Photo by Kevin Carter/Getty Images) · Kevin Carter via Getty Images

Roundhill Investments CEO Dave Mazza believes they're seeing investors pile back into Roundhill's Magnificent Seven ETF because these companies are a way to play both offense and defense amid market uncertainty.

Story Continues",en,positive,0.948440670967102
https://finance.yahoo.com/news/nvidia-stock-slides-amid-ai-spending-slowdown-fears-increased-competition-145636549.html,finance.yahoo.com,"Nvidia stock slides amid AI spending slowdown fears, increased competition",,2024-12-17T14:56:36.000Z,"Nvidia (NVDA) stock sank more than 2% early Tuesday as investors grew cautious that the AI spending that has fueled its rise could ease or spread to rivals.

Shares of the AI chipmaker were down roughly 14% from its record high closing price of $148.88 in early November.

• USD (NVDA) View Quote Details

Nvidia made a swift ascent to the top, from a graphics card company primarily used for video games to the world’s leading supplier of AI chips, as Big Tech goes all-in on generative artificial intelligence. In 2024, it has traded places with Apple (AAPL) as the world’s most valuable company, and in early November, it replaced the once-dominant Intel (INTC) in the Dow Jones Industrial Average (^DJI). Wedbush analyst Dan Ives said in a note last week he expects Nvidia’s market cap to surpass $4 trillion in 2025.

But following its record close in November, Nvidia shares began to fall after commentary from Microsoft (MSFT) and Google (GOOG) indicated that their AI spending will grow at a slower pace in the future. Rumors of overheating with its latest Blackwell AI servers stoked fears of further delays to the production ramp up, sending shares down even more. Even Nvidia’s most recent blowout earnings report, which surpassed bullish analysts’ already-high expectations, did little to help the stock's trajectory.

Nvidia office building in Santa Clara, Calif. (AP Photo/Jeff Chiu) · ASSOCIATED PRESS

Adding to Nvidia’s troubles, China’s competition authority last week said it has launched an antitrust probe into Nvidia’s $7 billion acquisition of networking technology company Mellanox.

Meanwhile, the competition is heating up. Amazon (AMZN) in early December said it’s building a supercomputer with its new servers and its own Trainium AI chips — which it’s hoping can become a viable alternative to Nvidia. Broadcom (AVGO) said in its most recent earnings report that deals with hyperscalers to supply its custom AI chips called XPUs will bring in as much as $90 billion over the next three years — sending the stock soaring and Nvidia’s in the opposite direction, despite analyst commentary that Broadcom’s success won’t come at Nvidia’s expense.

Big Tech companies’ AI bills are still climbing to massive sums despite concerns that companies have yet to see a meaningful return on their investments. Microsoft’s capital expenditures nearly doubled from the year-ago period to $20 billion in its most recent quarterly report, while Meta's (META) expenses rose 36% to $9.2 billion over the same period. Google’s capital expenditures jumped 63% to $13 billion. At the same time, only 4% of US workers actually use AI daily, according to a recent Gallup poll cited by Bloomberg.

Story Continues",en,negative,0.999835729598999
https://finance.yahoo.com/news/nvidia-meta-platforms-apple-could-095200855.html,finance.yahoo.com,"Nvidia, Meta Platforms, and Apple Could Help This Unstoppable ETF turn $500 Per Month Into $1 Million",,2024-12-17T09:52:00.000Z,"The artificial intelligence (AI) industry is still in its infancy, but investors already witnessed its incredible potential to create value. Since the start of 2023, Nvidia's (NASDAQ: NVDA) market capitalization has grown from $360 billion to $3.3 trillion, almost entirely because of soaring sales of its AI data center chips.

But the industry is evolving fast, so picking the long-term winners and losers won't be easy. That's why buying an exchange-traded fund (ETF) that holds several different AI stocks could be the best strategy for investors. It can offer exposure to the value created by AI in a diversified manner, which can insulate investors from severe losses if some companies fail.

The iShares Expanded Tech Sector ETF (NYSEMKT: IGM) holds practically every top AI stock (including Nvidia), so here's why it might be one of the best choices for investors of all experience levels.

Image source: Getty Images.

Several popular AI stocks packaged into one ETF

The iShares exchange-traded fund (ETF) has a relatively broad portfolio featuring 276 stocks. That's because it isn't specifically an AI fund -- its objective is to invest across the technology sector overall, in addition to the communication services and consumer discretionary sectors. It just so happens that many of the largest companies in those market segments are laser focused on developing AI.

Despite holding hundreds of stocks, the iShares ETF is very concentrated. Its top three positions alone account for 25.3% of the value of its entire portfolio:

Stock iShares ETF Portfolio Weighting 1. Meta Platforms (NASDAQ: META) 8.73% 2. Nvidia 8.33% 3. Apple (NASDAQ: AAPL) 8.24%

Data source: iShares. Portfolio weightings are accurate as of Dec. 16, 2024, and are subject to change.

Meta, Nvidia, and Apple could be three of the most important names in AI over the long term. Meta created the world's most popular open-source large language model (LLM), called Llama, which has been downloaded more than 600 million times. The company is using it to create AI features for Facebook and Instagram, but Llama also provides businesses and developers with a cost effective way to create AI software.

Meta plans to launch Llama 4 next year, which CEO Mark Zuckerberg says could be the most advanced LLM in the entire AI industry. That would be an incredible accomplishment since many other companies (like OpenAI) had a head start of several years.

Nvidia's graphics processors (GPUs) for the data center are the most advanced in the industry for developing AI. The company just started shipping its new Blackwell chips, which offer a significant performance boost compared to its flagship H100, and sales are expected to ramp up extremely fast. That's why I think Nvidia could be one of the best performing stocks in the tech sector next year.

Story Continues",en,positive,0.9374628663063049
https://finance.yahoo.com/video/mag-7-stocks-serve-defensive-205624268.html,finance.yahoo.com,Mag 7 stocks serve as defensive plays in 2025: Citi strategist,,2024-12-16T20:56:24.000Z,"2024 has been ""one big valuation surprise"" that has been ""dominated by the [Magnificent] Seven megacap growth cohort,"" Citi head of US equity strategy Scott Chonert tells Julie Hyman and Josh Lipton on Market Domination.

The strategist says not only does the Magnificent Seven group, made up of Nvidia (NVDA), Alphabet (GOOG, GOOGL), Tesla (TSLA), Microsoft (MSFT), Amazon (AMZN), Meta Platforms (META), and Apple (AAPL), has more room to run in 2025, the stocks could actually function as a defensive play amid market uncertainty.

""We're thinking the Mag Seven actually unfold as a quasi staple,"" Chronert says, explaining, ""Usually you go to [consumer] staples when you have uncertain economic conditions because of the persistence of earnings growth.""

""The Mag Seven, we think, that forward-looking earnings growth for certainly for [2025] and probably into [2026] is fairly visible. So all told, when you get concerned about other things at work in the market and the economy, the Mag Seven actually have this potential to be a quote, defensive if you will.""

The strategist highlights the phrase ""growth is defensive,"" saying, ""That's what's going on here."" He notes, ""These companies probably can't just live on meeting expectations. They need to continue to meet beat and then probably raise forward expectations as well"" to maintain their ""defensive"" status.

To watch more expert insights and analysis on the latest market action, check out more Market Domination here.

This post was written by Naomi Buchanan.",en,neutral,0.999685525894165
https://finance.yahoo.com/video/does-magnificent-seven-more-room-190006570.html,finance.yahoo.com,Does the 'Magnificent Seven' have more room to run in 2025?,,2024-12-16T19:00:06.000Z,"The ""Magnificent Seven"" tech stocks — Apple (AAPL), Amazon (AMZN), Alphabet (GOOG, GOOGL), Meta Platforms (META), Microsoft (MSFT), Tesla (TSLA), and Nvidia (NVDA) — have continued to lead market gains in 2024, surging approximately 70%.

Asking for a Trend Anchor Josh Lipton delves into the market momentum behind these tech giants, exploring Wall Street's perspectives on their potential for continued growth in 2025.

To watch more expert insights and analysis on the latest market action, check out more Wealth here.

This post was written by Angel Smith",en,neutral,0.9932952523231506
https://finance.yahoo.com/news/66-warren-buffetts-301-billion-094100424.html,finance.yahoo.com,66% of Warren Buffett's $301 Billion Portfolio for 2025 Is Invested in These 5 Unstoppable Stocks,,2024-12-16T09:41:00.000Z,"For the better part of six decades, Berkshire Hathaway (NYSE: BRK.A)(NYSE: BRK.B) CEO Warren Buffett has been putting on a masterclass in investing for Wall Street. Since ascending to the role as CEO in the mid-1960s, he's overseen a cumulative return in his company's Class A shares (BRK.A) of 5,561,176%, as of the closing bell on Dec. 12, and nearly doubled up the average annual total return, including dividends, of the benchmark S&P 500.

Vastly outperforming Wall Street's most-followed stock index has earned the Oracle of Omaha quite the following. It's why investors eagerly await Berkshire's Form 13F filings each quarter so they can see which stocks Buffett has been buying and selling.

While Berkshire's chief has historically invested in businesses with sustainable moats and strong management teams, perhaps the most-defining characteristic of Buffett's investing philosophy is his penchant for concentration. He believes his best ideas are worthy of an outsized investment.

Berkshire Hathaway CEO Warren Buffett. Image source: The Motley Fool.

As we ready to turn the page to a new year, Warren Buffett appears poised to enter 2025 with 66% ($199.1 billion) of the $301 billion portfolio he oversees at Berkshire Hathaway invested in the following five unstoppable stocks.

Apple: $74.4 billion (24.7% of invested assets)

Though tech goliath Apple (NASDAQ: AAPL) remains the largest holding at Berkshire by a considerable amount, it's worth noting that Buffett has overseen the sale of more than 615 million shares of Apple stock, in aggregate, over the previous four quarters, ended Sept. 30.

During Berkshire Hathaway's annual shareholder meeting in May, Buffett opined that tax purposes were behind the recent selling activity. He intimated that the corporate income tax rate was likely to climb, which would make locking in sizable unrealized gains at a favorably low corporate income tax rate a smart move.

In hindsight, this hasn't worked at as planned. With Donald Trump winning in November, the corporate income tax is likely to remain at its lowest level since 1939, or perhaps head even lower.

Despite paring down two-thirds of Berkshire's stake in Apple, Warren Buffett continues to appreciate consumers' love for the Apple brand, as well as Tim Cook's top-notch leadership. Cook is overseeing an ongoing transformation that has his company focused on higher-margin subscription services.

Additionally, Buffett is a huge fan of hearty capital-return programs. On top of Apple dishing out $1 per share in dividends each year -- Berkshire is on track to collect $300 million in dividend income from its Apple stake in 2025 -- it has the largest share repurchase program on the planet. It's bought back $700.6 billion worth of its common stock since the start of 2013.

Story Continues",en,neutral,0.9999997615814209
https://finance.yahoo.com/news/aapl-nvda-baba-tech-giant-061442510.html,finance.yahoo.com,"AAPL, NVDA, or BABA: Which Tech Giant Could Offer the Highest Upside?",,2024-12-16T06:14:42.000Z,"The buzz around generative artificial intelligence (AI) and expectations of falling interest rates are driving several technology stocks higher. While there are concerns about stretched valuations, Wall Street analysts continue to see further upside in many tech names. Using TipRanks’ Stock Comparison Tool, we placed Apple (AAPL), Nvidia (NVDA), and Alibaba (BABA) against each other to find the tech stock that could offer the highest upside potential from current levels, according to analysts.

Pick the best stocks and maximize your portfolio:

Discover top-rated stocks from highly ranked analysts with Analyst Top Stocks!

Easily identify outperforming stocks and invest smarter with Top Smart Score Stocks

Apple (NASDAQ:AAPL)

Apple shares have risen about 29% so far this year. The iPhone maker impressed investors with better-than-expected results for the fourth quarter of Fiscal 2024. The company’s adjusted earnings per share (EPS) increased 12% to $1.64, with sales rising 6% to $94.9 billion. Notably, revenue from iPhone, which accounted for about 49% of the overall sales, grew 5.5% to $46.2 billion.

Moreover, revenue from Services, which is a higher-margin business compared to Apple’s products, grew 12% to about $25 billion. Apple expects its Services revenue growth in the December quarter to be nearly the same as its growth rate in the past year (12.9%). Further, the company expects its December overall sales to rise by “low to mid-single digit.”

While there are concerns about the impact of competition on iPhone sales in key markets like China, several analysts remain confident about the company due to its growing Services business and AI initiatives like Apple Intelligence.

Is AAPL a Buy, Sell, or Hold?

Baird analyst William Power raised the price target for Apple stock to $260 from $240 while reiterating a Buy rating. Power noted that AAPL currently trades at 32.8x of the calendar year 2025 EPS estimate, reflecting about a 50% premium to the S&P 500’s (SPX) multiple of 22x.

He added that his $260 target price is based on a 34x P/E multiple (calculated on 2025 EPS forecast), placing it towards the high end of the stock’s 10-35x historical range and a premium to other tech and consumer leaders. Power explained that the premium valuation reflects solid execution, growing contribution from Services, continued eco-system benefits, and impressive free cash flow.

With 20 Buys, nine Holds, and two Sells, Wall Street has a Moderate Buy consensus rating on Apple stock. The average AAPL stock price target of $243.20 implies 2% downside risk.

Story Continues",en,positive,1
https://finance.yahoo.com/news/nvidia-poised-hit-250-share-174536783.html,finance.yahoo.com,"Nvidia Poised to Hit $250 Share Price by 2025, Analyst Predict",,2024-12-13T17:45:36.000Z,"Nvidia (NVDA, Financial) is on an upward trajectory, and market analysts predict the chip giant could one day overtake Apple (AAPL, Financial) in market value. The high demand for Nvidia's latest Blackwell chip, which is 25 times more efficient at consuming energy than the H100, means the Danish bank believes the stock could potentially reach $250 per share. If Nvidia can live up to that, its market cap would be $6.2 trillion, double Apple's current worth.

The rising cost of energy to run data centrs, which is causing the AI arms race to intensify, has fuelled insatiable demand for Nvidia cutting edge chips which is satiating it for becoming the most profitable company ever. It's also set to achieve stronger earnings per share, with sales forecast to rise from $60.9 billion in fiscal 2024 at $195 billion by 2026.

In addition, Nvidia's grip on AI, with its graphics chips powering 90% of AI systems and the Omniverse platform, which sells to businesses, puts it ahead of rivals such as Apple. Analysts support Nvidia at 31 times future earnings, with 36 of 43, giving it a 'Strong Buy' and a potential upside of 25%.

Such a strong growth outlook puts Nvidia in a position to continue on its ascent in 2025, disrupting the tech market and reshaping how AI innovation takes shape.

This article first appeared on GuruFocus.

",en,positive,0.9997411370277405
https://finance.yahoo.com/news/broadcom-stock-soars-as-company-touts-massive-ai-opportunity-152853180.html,finance.yahoo.com,Broadcom stock soars as company touts 'massive' AI opportunity,,2024-12-13T15:28:53.000Z,"Broadcom stock (AVGO) soared more than 20% Friday as the chipmaker touted its “massive” opportunity in the artificial intelligence market during a quarterly earnings call the prior evening.

Broadcom CEO Hock Tan said the company expects its custom AI chips will generate between $60 billion and $90 billion in revenue over the next three years from its three existing hyperscaler customers, whom the company did not name. Tan reiterated his belief that each of the three hyperscalers will deploy 1 million clusters of its custom AI chips called XPUs by 2025.

• USD (AVGO) View Quote Details

Broadcom also confirmed that it has added two more hyperscaler customers who are “in advanced development for their own next-generation AI XPUs,” which could generate further revenue. Media reports, citing anonymous sources, have indicated those new customers could be ChatGPT-maker OpenAI and Apple (AAPL).

""We see our opportunity over the next three years in AI as massive,"" Tan said in the call with investors Thursday evening.

Broadcom's gain Friday put it up roughly 98% for the year, pushed its share price to an all-time high of $221, and rocketed its market cap past the $1 trillion mark.

Apple is reportedly working with Broadcom to develop an AI server chip, according to The Information. The move by tech giants to make their own server chips is meant to cut costs and scale back their reliance on Nvidia’s (NVDA) GPUs (graphics processing units). OpenAI is reportedly making a similar move in partnership with Broadcom, according to Reuters and Bloomberg.

Broadcom makes custom chips for data centers, consumer electronics like smartphones and laptops, and electric vehicles. The company has expanded to making enterprise software with partnerships with Microsoft (MSFT) and Google (GOOG).

A smartphone with a displayed Broadcom logo. REUTERS/Dado Ruvic/Illustration/File Photo · Reuters / Reuters

Still, concern exists that Big Tech may not be able to sustain its spending on AI infrastructure if it cannot meaningfully monetize the new technology. OpenAI suffered roughly $5 billion in losses in 2024. And only 4% of US workers actually use AI daily, according to a recent Gallup poll cited by Bloomberg.

Broadcom’s opportunity in the AI chip space is not mirrored in the other parts of its semiconductor business. Overall, in its fourth quarter, semiconductor revenue grew 12% from last year to $8.2 billion. That masked a divergence between its AI chips and non-AI chips, though. AI chip sales grew a strong 150% to $3.7 billion, while non-AI semiconductor revenue declined 23% to $4.5 billion.

“The reality going forward for this company is that the AI semiconductor business will rapidly outgrow the non-AI semiconductor business,” Tan said.

Story Continues",en,positive,0.999950647354126
https://finance.yahoo.com/news/39-5-warren-buffetts-300-095600544.html,finance.yahoo.com,39.5% of Warren Buffett's $300.5 Billion Berkshire Hathaway Portfolio Is Invested in These 2 S&P 500 Dividend Stocks,,2024-12-13T09:56:00.000Z,"Under the leadership of CEO Warren Buffett, Berkshire Hathaway has become one of history's most successful businesses. The investment conglomerate has a market capitalization of more than $1 trillion, and it currently ranks as the world's 10th most valuable company.

In addition to its collection of partly and fully owned private subsidiaries, Buffett's company owns a portfolio of publicly traded stocks that's currently worth $300.5 billion. Investors who dive into the breakdown of Berkshire's portfolio may notice that the portfolio is actually heavily concentrated around a relatively small number of holdings. Those who dig a bit deeper might also notice that each of Berkshire's 10 largest stock holdings pays a dividend.

So while Berkshire itself doesn't pay a dividend, it's clear that Buffett's company prefers high-quality businesses that can reliably return cash to shareholders through direct payments. Read on for a look at two S&P 500 stocks that account for 39.5% of the investment conglomerate's stock portfolio.

The dividend is small, but this stock is still Buffett's biggest bet

Keith Noonan: With a market cap of roughly $3.67 trillion, Apple (NASDAQ: AAPL) stands as the world's most valuable company. It didn't reach that position by accident. The tech giant has frequently ranked as the world's most profitable business over the last decade, and impressive earnings growth has translated to stellar performance for the company and its stock.

The company's iPhone line is at the center of Apple's profit-generating machine, and its hardware typically accounts for the majority of overall global smartphone sales revenue, despite many other players operating in the space. The iPhone's stellar brand strength and loyal user base allow Apple to command average selling prices that far surpass the competition, and the company captures the large majority of global smartphone operating profits. In addition to dominating the mobile space, Apple sees strong performance from software and services, wearables, and other categories.

Berkshire Hathaway first invested in Apple stock in the first quarter of 2016. The Oracle of Omaha's company dramatically increased its investments in the tech leader as profits continued to soar. Despite it sporting a relatively small dividend yield, Berkshire's heavy investment in the stock meant that Apple has been one of its biggest generators of dividend income over the last decade.

Even as Berkshire has made some significant shifts in its portfolio composition, Apple continues to account for 24.2% of the investment conglomerate's total stock holdings. While the stock pays an annual dividend of $1 per share and only yields roughly 0.4% at today's prices, Berkshire's holdings of 300 million shares mean that it would be on track to generate $300 million in dividend income over the next year if it maintained its Apple position at current levels. But recent moves from Buffett's company suggest that its dividend proceeds on the stock could wind up being lower.

Story Continues",en,neutral,0.9999997615814209
